schedule_id,task_id,assigned_to,start_time,end_time,is_auto
sched_97e690ad,task_0386,e4a1b30d-977d-4900-918b-7976f6efcaaf,2024-06-28T17:43:30,2024-06-28T20:48:25.076680,True
sched_25ccb2b8,task_0387,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2024-08-20T07:05:09,2024-08-20T09:28:38.459714,False
sched_c56f112e,task_0388,e4a1b30d-977d-4900-918b-7976f6efcaaf,2025-02-11T14:47:28,2025-02-11T16:48:02.344731,False
sched_ce0a31ff,task_0389,317b3881-c33f-4f67-b837-3f77d46aed29,2025-03-12T12:29:01,2025-03-12T14:31:33.342684,True
sched_d9965294,task_0390,5cb4fcf7-3450-4ce2-9112-902ef278eddd,2024-07-29T07:21:56,2024-07-29T10:34:25.092435,True
sched_9cf2660e,task_0391,1b357154-3d14-410f-ab79-ffa0e3233807,2024-12-31T09:44:54,2024-12-31T12:31:59.649933,True
sched_8d1f1cf8,task_0392,7f293d2b-8874-46b9-838c-8531732ef0d6,2024-11-17T14:44:55,2024-11-17T16:21:27.596148,True
sched_706fab08,task_0393,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2025-01-23T14:12:50,2025-01-23T15:35:13.822224,True
sched_7119a518,task_0394,c2ec71ee-72f1-4b27-bd0d-db8cbb215a64,2025-05-09T19:37:02,2025-05-09T20:49:38.993999,True
sched_b9b77ac7,task_0395,208e89df-4ede-4bad-82d3-5987b4112fa3,2024-11-03T00:04:56,2024-11-03T03:38:30.275600,True
sched_6098893a,task_0396,ea75e6e1-7f78-45fa-a1bc-1843011d956f,2024-08-26T14:24:18,2024-08-26T16:54:45.387887,False
sched_a2ace7f2,task_0397,e3c97ffe-e22f-4a7d-96d5-9a4abf1bc66f,2024-10-19T04:17:11,2024-10-19T06:16:07.227210,True
sched_3ef290fe,task_0398,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-08T09:54:09,2025-04-08T13:15:21.421999,True
sched_0cab5fed,task_0399,09571b8c-17cf-43a8-a1b9-8859724aa8f2,2024-06-19T00:49:18,2024-06-19T02:53:45.824560,True
sched_bb4e4fb7,task_0400,92e8bcce-27c0-4d44-9a56-38e42ec0a698,2025-04-21T11:12:58,2025-04-21T12:20:05.402967,False
sched_3ebc47a1,task_0401,b732419f-1797-4200-8985-f15f847b0e53,2025-02-06T08:55:25,2025-02-06T10:11:08.634048,True
sched_dff29beb,task_0402,c762dde2-c1e5-4a70-8500-340e2cb03147,2025-03-04T06:06:12,2025-03-04T07:27:15.808687,True
sched_29b45141,task_0403,2820fa36-8a4c-47ed-9289-1838e14a79da,2024-11-07T00:38:48,2024-11-07T02:14:26.505583,True
sched_abb3c362,task_0404,b732419f-1797-4200-8985-f15f847b0e53,2024-09-19T03:16:32,2024-09-19T04:43:40.708837,True
sched_a50418f2,task_0405,fac7b9bb-9a38-4823-a280-7be33fca7070,2024-06-21T13:24:50,2024-06-21T15:37:12.255567,False
sched_6e3db345,task_0406,c718e047-9ab0-4e23-95b8-b0be09a21e0c,2025-03-09T21:04:42,2025-03-10T00:33:13.730665,False
sched_eb24fffa,task_0407,2696d2ee-6d67-4b6e-a881-bcd04655d292,2025-02-27T18:04:04,2025-02-27T19:47:35.543733,False
sched_d26bf520,task_0408,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2025-05-02T06:19:14,2025-05-02T08:16:50.459567,False
sched_961c0bf1,task_0409,ecf07a72-dec6-4134-8ee8-9e289d2f5f7f,2024-08-17T00:59:40,2024-08-17T03:09:27.734465,True
sched_cb30f407,task_0410,92e8bcce-27c0-4d44-9a56-38e42ec0a698,2025-04-17T11:41:42,2025-04-17T14:54:45.486083,True
sched_a265c66d,task_0411,4a8044a8-d156-4aef-bfd0-a94523ceba8b,2024-10-31T18:33:53,2024-10-31T19:36:13.606496,True
sched_49eaa879,task_0412,2820fa36-8a4c-47ed-9289-1838e14a79da,2024-06-21T02:08:32,2024-06-21T03:26:49.637494,True
sched_4d1087b0,task_0413,09571b8c-17cf-43a8-a1b9-8859724aa8f2,2025-05-31T09:45:42,2025-05-31T12:53:21.774865,False
sched_eb1fe9ee,task_0414,310bc2db-843c-42ce-9961-70a493889cc8,2024-05-25T15:04:56,2024-05-25T16:54:28.213823,True
sched_5f6a2120,task_0415,77fd5b0b-2a8b-4543-a3da-489a26638275,2024-07-25T15:59:47,2024-07-25T17:57:52.161241,True
sched_5ba15657,task_0416,7258e4d8-aa1d-4591-ac48-9a6a0673e6f8,2024-06-24T04:15:45,2024-06-24T06:59:19.195524,False
sched_23b74886,task_0417,3226b279-9f6f-4b55-9fe0-edfd9d4f742f,2024-06-23T04:42:18,2024-06-23T06:49:04.124059,False
sched_cb1decf5,task_0418,bea6b86d-ad55-4747-bb94-f47828f5c62f,2025-03-29T06:12:22,2025-03-29T08:56:05.322183,True
sched_744d4659,task_0419,98287e9a-37ee-4bb0-b7e8-55cdd424f1a6,2025-03-31T05:57:37,2025-03-31T09:56:15.827056,True
sched_86afa52b,task_0420,7f293d2b-8874-46b9-838c-8531732ef0d6,2024-08-01T10:33:50,2024-08-01T12:00:55.205900,False
sched_6fc2a6ee,task_0421,196dc879-b3bd-424c-907a-93a60e0f9633,2025-04-09T02:18:19,2025-04-09T04:33:45.092676,False
sched_17dd6551,task_0422,317b3881-c33f-4f67-b837-3f77d46aed29,2025-03-22T23:34:33,2025-03-23T01:38:21.316686,False
sched_c09273b9,task_0423,1c23ddb8-7ed2-4fcc-b62c-7cfe0e2621aa,2025-01-01T18:10:19,2025-01-01T20:18:54.683512,True
sched_92de3aa7,task_0424,ca6e858a-b6ee-446d-b854-1d0f1146bab0,2024-11-22T12:04:04,2024-11-22T13:54:58.176438,False
sched_d90db91e,task_0425,ca559213-b39d-4fc0-aefa-548e24cbad22,2024-09-13T14:34:31,2024-09-13T15:54:07.978924,True
sched_b7760495,task_0426,6c2bc8d9-927e-4914-b5c8-93eaccc37680,2025-04-13T23:52:35,2025-04-14T02:35:37.989589,False
sched_f4d92acf,task_0427,43e57c22-948c-461a-b003-d39ad4b0ed17,2024-10-16T17:02:16,2024-10-16T19:47:20.257579,True
sched_e6e604ec,task_0428,aa586e72-5502-4d96-a8ad-6b245199054b,2024-06-29T11:31:30,2024-06-29T14:51:33.737035,True
sched_45141ee5,task_0429,c762dde2-c1e5-4a70-8500-340e2cb03147,2024-08-20T21:36:50,2024-08-21T00:43:58.830126,True
sched_34227e52,task_0430,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-22T00:16:25,2025-04-22T03:00:49.831182,False
sched_ac3c0862,task_0431,da9e4494-4f3d-4e50-9bd3-0d84e4b4018a,2024-05-16T17:24:23,2024-05-16T20:29:19.390472,True
sched_f801ead2,task_0432,f4bfa4b5-b918-49d4-be6d-f28357628f91,2024-12-31T17:40:23,2024-12-31T20:12:06.526020,False
sched_7dd5f28d,task_0433,3e4eab52-5a1a-4a51-9315-206f3ea4ad33,2025-04-04T01:30:35,2025-04-04T02:53:56.566618,True
sched_a143952a,task_0434,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2024-08-30T02:20:41,2024-08-30T06:15:53.283488,False
sched_024b7f82,task_0435,8b9e9251-e69d-4d61-a3c3-05ba4f19ab5c,2024-09-17T20:27:09,2024-09-17T23:34:22.987169,True
sched_b34ed1bb,task_0436,98287e9a-37ee-4bb0-b7e8-55cdd424f1a6,2025-01-25T11:54:30,2025-01-25T14:02:47.509173,True
sched_fb2c00b4,task_0437,3f363020-b29f-4369-9a9d-39f16aba23da,2025-01-02T05:01:23,2025-01-02T08:34:07.480349,True
sched_f12c6e55,task_0438,e3c97ffe-e22f-4a7d-96d5-9a4abf1bc66f,2024-11-05T16:31:53,2024-11-05T20:06:23.657333,True
sched_fdccdf72,task_0439,271bf8c6-3e9c-46a8-84ae-efad691f496c,2024-12-09T10:34:02,2024-12-09T12:52:34.466683,False
sched_d33aecbf,task_0440,310bc2db-843c-42ce-9961-70a493889cc8,2024-12-18T09:38:58,2024-12-18T11:54:36.467603,False
sched_f8a0b0e7,task_0441,43e57c22-948c-461a-b003-d39ad4b0ed17,2024-10-24T20:00:38,2024-10-24T23:13:10.754679,True
sched_fb650a9b,task_0442,77fd5b0b-2a8b-4543-a3da-489a26638275,2024-09-02T11:26:30,2024-09-02T14:32:10.404751,True
sched_f87cb3cb,task_0443,99d840d9-46c9-4dfa-89d5-de0920195591,2025-04-25T20:14:09,2025-04-26T00:07:08.607315,False
sched_077b8140,task_0444,77fd5b0b-2a8b-4543-a3da-489a26638275,2024-08-01T22:21:54,2024-08-02T02:19:06.855021,False
sched_6c3bbc73,task_0445,80832db7-07d5-4591-a01d-bb1386c3560f,2024-12-26T11:56:59,2024-12-26T14:06:32.211721,False
sched_1d33cfea,task_0446,77d2b3fb-b187-42b8-86ed-6d2a92d49b20,2025-06-20T00:09:05,2025-06-20T03:32:23.155700,False
sched_001831e9,task_0447,1c23ddb8-7ed2-4fcc-b62c-7cfe0e2621aa,2024-11-06T21:47:55,2024-11-07T00:15:40.025764,False
sched_d9fba41f,task_0448,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2024-09-18T07:19:29,2024-09-18T08:47:56.514948,True
sched_5bfb7a00,task_0449,ca559213-b39d-4fc0-aefa-548e24cbad22,2024-05-19T10:13:00,2024-05-19T12:17:45.911866,True
sched_cb54375d,task_0450,3226b279-9f6f-4b55-9fe0-edfd9d4f742f,2024-11-23T03:55:31,2024-11-23T05:23:21.455608,False
sched_623e3227,task_0451,1c23ddb8-7ed2-4fcc-b62c-7cfe0e2621aa,2024-07-05T14:07:31,2024-07-05T15:55:10.977562,False
sched_6490d9d7,task_0452,1432836e-3ded-4737-a750-2c0010c31b92,2024-06-10T22:17:32,2024-06-11T01:47:55.540194,True
sched_e6bd8fda,task_0453,1c1e3c80-1d84-46c7-8a60-688eaec5a929,2025-02-07T02:26:48,2025-02-07T04:23:26.509236,False
sched_dde97e96,task_0454,2a547cde-4c23-48f9-80ba-70739f08687a,2025-02-26T06:13:08,2025-02-26T08:46:26.768444,True
sched_5fa2b08c,task_0455,706b6039-7413-4964-bc66-60c60effc291,2024-09-27T19:37:33,2024-09-27T21:34:46.889797,True
sched_83fbda9b,task_0456,2696d2ee-6d67-4b6e-a881-bcd04655d292,2025-01-31T13:50:19,2025-01-31T16:26:02.056507,True
sched_b6d21444,task_0457,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2025-03-23T00:19:00,2025-03-23T02:14:56.228684,True
sched_fcb3b3b7,task_0458,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2025-03-23T09:46:55,2025-03-23T11:20:58.940358,True
sched_f3efec40,task_0459,80832db7-07d5-4591-a01d-bb1386c3560f,2025-03-07T18:41:50,2025-03-07T22:21:09.024202,False
sched_b8b97972,task_0460,196dc879-b3bd-424c-907a-93a60e0f9633,2024-09-21T00:12:51,2024-09-21T02:31:03.275591,True
sched_082e844a,task_0461,3f363020-b29f-4369-9a9d-39f16aba23da,2024-12-18T12:13:07,2024-12-18T13:13:28.425462,False
sched_79122a1a,task_0462,ca559213-b39d-4fc0-aefa-548e24cbad22,2024-07-27T16:04:47,2024-07-27T19:38:36.191854,True
sched_a7af84d1,task_0463,fb5a4b74-1af0-4a06-9d53-67ba596158ea,2024-06-27T14:52:50,2024-06-27T18:27:57.599821,False
sched_1d6081ae,task_0464,42558ef6-9ff8-4bdd-9827-5604bd8cfebf,2024-06-22T19:54:30,2024-06-22T22:24:55.777715,False
sched_6e72b9e6,task_0465,77d2b3fb-b187-42b8-86ed-6d2a92d49b20,2024-09-02T06:11:19,2024-09-02T08:15:48.037269,True
sched_8cd564f7,task_0466,65705e50-575f-43e2-94b4-301ec6ac0cd2,2024-12-01T03:22:55,2024-12-01T06:33:32.042472,False
sched_5d8ec113,task_0467,80832db7-07d5-4591-a01d-bb1386c3560f,2024-09-04T01:40:17,2024-09-04T02:50:01.250215,False
sched_0b1c14fc,task_0468,c718e047-9ab0-4e23-95b8-b0be09a21e0c,2024-11-18T03:33:02,2024-11-18T07:10:53.652435,True
sched_5d6a1dda,task_0469,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2025-03-04T16:37:39,2025-03-04T18:56:24.597475,True
sched_86dd8bea,task_0470,ca559213-b39d-4fc0-aefa-548e24cbad22,2024-06-08T14:36:33,2024-06-08T16:08:41.050654,False
sched_90c31f64,task_0471,ca6e858a-b6ee-446d-b854-1d0f1146bab0,2024-12-15T01:55:52,2024-12-15T04:41:11.707710,False
sched_a5432927,task_0472,23b90238-7392-404b-bcb2-97c0a8429b51,2024-12-04T23:09:43,2024-12-05T00:41:52.523949,True
sched_151f3abc,task_0473,aa586e72-5502-4d96-a8ad-6b245199054b,2025-02-01T18:18:20,2025-02-01T21:06:53.475417,True
sched_6bbb1639,task_0474,c2ec71ee-72f1-4b27-bd0d-db8cbb215a64,2024-06-30T01:13:29,2024-06-30T02:44:55.142748,True
sched_27e1867c,task_0475,ea75e6e1-7f78-45fa-a1bc-1843011d956f,2024-09-07T02:51:13,2024-09-07T06:49:18.104509,False
sched_9baf1cc8,task_0476,669676df-aafa-4608-a4ae-8ff08c46e804,2025-04-08T12:27:33,2025-04-08T15:12:12.176781,False
sched_48a452ca,task_0477,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-07T11:38:55,2025-04-07T15:15:41.053980,False
sched_7fbbeba2,task_0478,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2024-09-15T11:35:11,2024-09-15T13:15:51.521139,False
sched_c554cebf,task_0479,3e4eab52-5a1a-4a51-9315-206f3ea4ad33,2024-11-28T11:04:02,2024-11-28T12:51:47.445511,True
sched_4750ee60,task_0480,ecf07a72-dec6-4134-8ee8-9e289d2f5f7f,2024-08-13T01:02:24,2024-08-13T02:07:33.350434,True
sched_2b3e4730,task_0481,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2025-01-24T07:41:52,2025-01-24T08:59:01.488598,False
sched_dff3f480,task_0482,2820fa36-8a4c-47ed-9289-1838e14a79da,2025-01-21T08:50:01,2025-01-21T10:46:15.238935,True
sched_404ffdea,task_0483,6c2bc8d9-927e-4914-b5c8-93eaccc37680,2024-12-05T17:05:01,2024-12-05T19:20:11.724003,False
sched_15b98e70,task_0484,5c890ecd-15d8-4f9e-9869-6870568eba39,2025-01-14T07:20:02,2025-01-14T09:25:56.408873,True
sched_e1fcd80e,task_0485,7fcc1b2e-80a1-494d-a2c4-c640baf72ffc,2025-02-20T02:48:06,2025-02-20T05:37:24.261082,True
sched_d157ef53,task_0486,2696d2ee-6d67-4b6e-a881-bcd04655d292,2024-08-14T04:46:15,2024-08-14T07:07:00.126770,False
sched_07d015cd,task_0487,3e4eab52-5a1a-4a51-9315-206f3ea4ad33,2024-12-29T09:52:20,2024-12-29T12:56:13.492370,True
sched_7a9f13d8,task_0488,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2024-06-12T07:34:03,2024-06-12T09:43:26.846275,False
sched_ec513a58,task_0489,2944ce65-f9c6-49c0-a673-9bd090ed612a,2024-11-14T08:55:44,2024-11-14T11:01:40.780827,True
sched_540a6e3f,task_0490,a6b1e04b-7aeb-449f-aa96-779f1a4a61d9,2024-05-15T10:45:00,2024-05-15T12:55:08.352287,True
sched_27418b7e,task_0491,42558ef6-9ff8-4bdd-9827-5604bd8cfebf,2025-02-09T21:36:21,2025-02-10T00:57:13.788149,True
sched_1eb16fa7,task_0492,3e4eab52-5a1a-4a51-9315-206f3ea4ad33,2025-03-07T09:22:05,2025-03-07T10:46:19.134480,False
sched_2a498c4d,task_0493,706b6039-7413-4964-bc66-60c60effc291,2024-12-02T09:49:47,2024-12-02T13:27:31.166344,True
sched_aa00f976,task_0494,f07e647b-8ac0-46b7-96f3-965785e5197e,2024-12-17T15:48:58,2024-12-17T19:40:27.518977,False
sched_83e23632,task_0495,5c890ecd-15d8-4f9e-9869-6870568eba39,2024-10-14T03:33:40,2024-10-14T07:20:42.902050,False
sched_a8490cce,task_0496,8b9e9251-e69d-4d61-a3c3-05ba4f19ab5c,2025-04-02T04:07:04,2025-04-02T07:18:28.587409,False
sched_f96aba6c,task_0497,771210b2-d9a8-4fb6-a828-f2188ad5fe3b,2025-02-01T23:20:53,2025-02-02T02:25:58.967786,True
sched_79e359ae,task_0498,80832db7-07d5-4591-a01d-bb1386c3560f,2025-03-07T08:01:11,2025-03-07T09:08:35.902128,True
sched_c86d7933,task_0499,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2025-01-06T15:34:50,2025-01-06T17:04:46.991889,False
sched_1fe61131,task_0500,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2025-03-15T23:58:59,2025-03-16T01:11:35.489965,False
sched_d5f5bca5,task_0501,4a8044a8-d156-4aef-bfd0-a94523ceba8b,2024-06-26T21:04:50,2024-06-27T00:04:17.537819,True
sched_e8cf8ff3,task_0502,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2024-10-17T22:24:07,2024-10-18T02:10:02.075581,False
sched_e34f68df,task_0503,98287e9a-37ee-4bb0-b7e8-55cdd424f1a6,2025-03-02T07:21:43,2025-03-02T08:22:30.020218,False
sched_2f27b656,task_0504,e0b15063-c124-4361-9829-a7e14b90a373,2024-11-04T03:57:39,2024-11-04T05:06:26.019538,True
sched_aac81840,task_0505,7f293d2b-8874-46b9-838c-8531732ef0d6,2024-09-23T07:06:15,2024-09-23T10:26:42.742431,False
sched_584b6e11,task_0506,57467426-f5f5-4a8d-a8f1-1685e16f793d,2025-05-11T10:04:14,2025-05-11T12:35:54.165627,True
sched_e32e021f,task_0507,d6fdcb30-106e-4434-bdbb-8d4069cbf302,2024-08-07T23:35:03,2024-08-08T00:47:55.126808,True
sched_54f0c191,task_0508,2944ce65-f9c6-49c0-a673-9bd090ed612a,2025-02-21T19:23:40,2025-02-21T23:22:49.773177,False
sched_4b3f4290,task_0509,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-02-03T16:21:41,2025-02-03T18:53:31.537286,True
sched_57869e9d,task_0510,96034307-900d-47ad-a243-3b693f196b17,2024-05-11T21:30:21,2024-05-12T00:37:20.754196,False
sched_52769d4c,task_0511,84c941fe-ef09-45cc-9459-c9a189660447,2024-10-21T18:35:23,2024-10-21T19:48:16.001415,False
sched_81c3987b,task_0512,ca559213-b39d-4fc0-aefa-548e24cbad22,2025-01-23T06:40:01,2025-01-23T09:02:51.042283,False
sched_cfe14468,task_0513,99d840d9-46c9-4dfa-89d5-de0920195591,2024-10-07T22:03:37,2024-10-07T23:31:57.223610,True
sched_1fe43786,task_0514,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2024-08-04T18:01:27,2024-08-04T20:21:46.303146,True
sched_7013d7d0,task_0515,1c23ddb8-7ed2-4fcc-b62c-7cfe0e2621aa,2024-09-06T00:27:32,2024-09-06T02:20:16.826968,True
sched_6278e822,task_0516,2a547cde-4c23-48f9-80ba-70739f08687a,2024-10-29T20:26:27,2024-10-29T22:22:42.135184,True
sched_71f71a24,task_0517,196dc879-b3bd-424c-907a-93a60e0f9633,2025-04-25T08:32:48,2025-04-25T10:27:41.592607,True
sched_665286b1,task_0518,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-05-29T15:17:18,2024-05-29T17:47:47.684801,True
sched_3ba84c43,task_0519,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-11-05T07:21:09,2024-11-05T09:11:43.113799,True
sched_0c2edf9a,task_0520,7b805b71-c758-4dd7-8daf-e13886a81031,2024-09-11T18:59:55,2024-09-11T22:43:30.206746,True
sched_f85ab64c,task_0521,23b90238-7392-404b-bcb2-97c0a8429b51,2024-08-06T05:09:46,2024-08-06T07:44:48.203300,True
sched_15592501,task_0522,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2025-03-19T21:26:49,2025-03-20T00:03:50.827939,False
sched_4e0e6ae2,task_0523,771210b2-d9a8-4fb6-a828-f2188ad5fe3b,2025-03-23T08:33:14,2025-03-23T11:18:34.034138,True
sched_80d58688,task_0524,c75a6f1b-0824-48ad-bafc-73128e3d01de,2024-11-17T01:46:15,2024-11-17T05:26:34.357081,False
sched_86a54b97,task_0525,99d840d9-46c9-4dfa-89d5-de0920195591,2025-01-25T11:02:20,2025-01-25T14:43:09.660284,True
sched_36cfcd19,task_0526,317b3881-c33f-4f67-b837-3f77d46aed29,2025-02-03T06:03:24,2025-02-03T09:41:34.932682,False
sched_c5acba9b,task_0527,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-10-23T03:35:23,2024-10-23T06:05:36.018007,True
sched_e11d7a25,task_0528,09caeb47-010e-470d-84f5-47ac631583e6,2024-11-17T00:55:34,2024-11-17T04:24:17.937580,True
sched_44f8b350,task_0529,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2024-10-24T23:43:12,2024-10-25T01:06:12.210748,True
sched_96f62db4,task_0530,ecf07a72-dec6-4134-8ee8-9e289d2f5f7f,2024-06-11T11:28:50,2024-06-11T14:53:50.429640,True
sched_4af45a68,task_0531,1e94a821-91c2-47b5-97b0-6e29655c0cea,2024-06-15T14:29:21,2024-06-15T18:24:59.958342,True
sched_4eb7cd67,task_0532,92e8bcce-27c0-4d44-9a56-38e42ec0a698,2024-11-17T18:32:15,2024-11-17T21:29:40.240769,True
sched_5e5d1b3c,task_0533,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2025-03-16T07:08:26,2025-03-16T09:57:39.587976,True
sched_3499f8f4,task_0534,92e8bcce-27c0-4d44-9a56-38e42ec0a698,2025-03-17T07:46:47,2025-03-17T11:01:23.953557,False
sched_eb2709ca,task_0535,669676df-aafa-4608-a4ae-8ff08c46e804,2024-12-10T16:18:56,2024-12-10T18:39:07.481048,True
sched_6fdb525d,task_0536,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2024-12-21T02:31:55,2024-12-21T03:39:36.112609,True
sched_daaea402,task_0537,669676df-aafa-4608-a4ae-8ff08c46e804,2025-04-08T10:46:01,2025-04-08T13:42:25.700820,True
sched_41cf57dd,task_0538,c03a4220-49c9-4c7f-898a-0c137a6e2907,2024-12-23T13:29:15,2024-12-23T16:24:25.174345,False
sched_252a4069,task_0539,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-05-14T14:09:54,2024-05-14T15:33:53.260318,True
sched_1281df5a,task_0540,ffa927da-9664-47eb-84be-41782eab57b9,2025-01-14T11:28:36,2025-01-14T12:50:35.435919,False
sched_ed116037,task_0541,1fa9675c-3f11-444a-98fc-380b46d065c8,2024-11-14T17:27:21,2024-11-14T19:22:13.987662,False
sched_66443983,task_0542,ffa927da-9664-47eb-84be-41782eab57b9,2024-08-06T05:57:51,2024-08-06T07:08:56.890372,True
sched_d9b97d6e,task_0543,aa586e72-5502-4d96-a8ad-6b245199054b,2024-07-12T02:55:05,2024-07-12T05:35:19.332525,False
sched_c8c786a0,task_0544,5c890ecd-15d8-4f9e-9869-6870568eba39,2025-03-25T18:09:10,2025-03-25T19:55:16.134682,True
sched_ee372617,task_0545,1fa9675c-3f11-444a-98fc-380b46d065c8,2024-08-24T11:50:43,2024-08-24T13:56:49.473267,True
sched_ee7d89bd,task_0546,3e4eab52-5a1a-4a51-9315-206f3ea4ad33,2024-09-13T03:42:32,2024-09-13T06:08:49.539790,True
sched_f37cfcdd,task_0547,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-08-06T20:07:20,2024-08-06T21:41:11.066143,True
sched_7d044dec,task_0548,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2025-02-10T01:00:44,2025-02-10T03:32:38.082338,False
sched_8ead614f,task_0549,42558ef6-9ff8-4bdd-9827-5604bd8cfebf,2024-10-19T16:46:46,2024-10-19T19:18:56.854191,False
sched_d24ebbfe,task_0550,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2025-01-07T08:26:26,2025-01-07T10:35:30.171039,False
sched_29697019,task_0551,42558ef6-9ff8-4bdd-9827-5604bd8cfebf,2025-01-25T08:27:03,2025-01-25T11:22:22.859152,False
sched_df65286d,task_0552,bea6b86d-ad55-4747-bb94-f47828f5c62f,2024-08-29T09:55:57,2024-08-29T12:25:02.473549,True
sched_085a7173,task_0553,65705e50-575f-43e2-94b4-301ec6ac0cd2,2024-06-07T13:28:20,2024-06-07T15:08:46.151299,False
sched_92d32910,task_0554,706b6039-7413-4964-bc66-60c60effc291,2024-05-02T14:31:33,2024-05-02T18:03:06.097113,True
sched_115da917,task_0555,98287e9a-37ee-4bb0-b7e8-55cdd424f1a6,2025-04-12T11:23:28,2025-04-12T13:57:19.963426,True
sched_106f53d2,task_0556,2ec8791b-afbd-474f-a05a-5053c6af72c1,2025-02-11T14:43:15,2025-02-11T17:13:26.823282,True
sched_949eda23,task_0557,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2024-10-07T02:18:15,2024-10-07T03:30:41.661189,True
sched_c9f4c7bc,task_0558,271dd21e-0742-4856-b178-bcdeec6b12d7,2025-04-21T09:46:21,2025-04-21T11:47:18.183215,True
sched_26a80e6c,task_0559,1e94a821-91c2-47b5-97b0-6e29655c0cea,2024-07-22T16:22:59,2024-07-22T18:29:54.558365,True
sched_bd6f8d82,task_0560,c718e047-9ab0-4e23-95b8-b0be09a21e0c,2024-11-07T14:03:17,2024-11-07T17:40:14.120842,True
sched_f159fe16,task_0561,0db430d6-b8b8-4ebe-8f52-132b1c17b5e3,2025-03-16T09:58:00,2025-03-16T13:52:51.520065,True
sched_eb6da149,task_0562,fac7b9bb-9a38-4823-a280-7be33fca7070,2024-12-20T12:55:24,2024-12-20T16:30:21.548668,True
sched_7de1e49c,task_0563,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-10-10T23:59:33,2024-10-11T03:26:55.670018,True
sched_0fb81c7a,task_0564,bea6b86d-ad55-4747-bb94-f47828f5c62f,2025-05-08T19:13:22,2025-05-08T21:46:56.716809,False
sched_e2c84a28,task_0565,c762dde2-c1e5-4a70-8500-340e2cb03147,2025-04-12T11:06:59,2025-04-12T12:15:38.932717,False
sched_f053af64,task_0566,77c3c637-f344-4653-a3c7-507a8427dbf2,2024-10-15T22:41:50,2024-10-16T01:02:27.952860,False
sched_1a6b8f9a,task_0567,77c3c637-f344-4653-a3c7-507a8427dbf2,2025-05-02T00:48:39,2025-05-02T03:03:21.432267,True
sched_5f1e5b9d,task_0568,47dec98c-c663-4589-adc2-924290164982,2025-04-15T21:04:37,2025-04-15T23:41:51.758686,True
sched_86938cb6,task_0569,669676df-aafa-4608-a4ae-8ff08c46e804,2024-10-29T00:44:13,2024-10-29T03:08:28.876887,False
sched_86aeb63c,task_0570,ca344e2d-166d-4ade-82cf-61715d33394a,2024-06-23T09:56:56,2024-06-23T13:38:23.605574,True
sched_f905b9d5,task_0571,b9b204a9-df91-4af5-8c13-c3a5cbf8fbc9,2024-09-07T19:01:21,2024-09-07T22:35:17.147744,False
sched_c329ce40,task_0572,b9b204a9-df91-4af5-8c13-c3a5cbf8fbc9,2024-12-23T06:32:18,2024-12-23T09:34:13.503336,False
sched_dde4fdac,task_0573,c03a4220-49c9-4c7f-898a-0c137a6e2907,2025-02-17T16:40:59,2025-02-17T19:32:16.333139,True
sched_3de6fab1,task_0574,208e89df-4ede-4bad-82d3-5987b4112fa3,2024-12-08T19:23:21,2024-12-08T20:57:40.434703,False
sched_64d8a71a,task_0575,d6fdcb30-106e-4434-bdbb-8d4069cbf302,2024-05-12T01:17:41,2024-05-12T05:00:37.440504,True
sched_a646622f,task_0576,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-28T12:05:00,2025-04-28T14:52:39.875038,False
